movie_id,title,imdbId
3530,Gypsy (1962),0056048
3531,King Creole (1958),0051818
3532,On the Town (1949),0041716
3533,One Little Indian (1973),0070481
3534,Pee-wee's Big Adventure (1985),0089791
3535,Regret to Inform (1998),0181786
3536,Roustabout (1964),0058534
3537,Saludos Amigos (1943),0036326
3538,"Slipper and the Rose, The (1976)",0075232
3539,Things Change (1988),0096259
3540,Honeymoon in Vegas (1992),0104438
3541,Dinosaur (2000),0130623
3542,Loser (2000),0217630
3543,Road Trip (2000),0215129
3544,Small Time Crooks (2000),0196216
3545,"Hollywood Knights, The (1980)",0080881
3546,"Myth of Fingerprints, The (1997)",0119746
3547,Possession (1981),0082933
3548,"Twelve Chairs, The (1970)",0066495
3549,Mission: Impossible 2 (2000),0120755
3550,Shanghai Noon (2000),0184894
3551,Better Living Through Circuitry (1999),0207998
3552,8 1/2 Women (1999),0154443
3553,Carnival of Souls (1962),0055830
3554,Flying Tigers (1942),0034742
3555,"Gold Rush, The (1925)",0015864
3556,"House of Exorcism, The (La Casa dell'esorcismo) (1974)",3420392
3557,It's in the Water (1998),0116661
3558,Monsieur Verdoux (1947),0039631
3559,On Her Majesty's Secret Service (1969),0064757
3560,Seven Days in May (1964),0058576
3561,"Spy Who Loved Me, The (1977)",0076752
3562,Those Who Love Me Can Take the Train (Ceux qui m'aiment prendront le train) (1998),0118834
3563,Vagabond (Sans toit ni loi) (1985),0089960
3564,Moonraker (1979),0079574
3565,"Man with the Golden Gun, The (1974)",0071807
3566,"King in New York, A (1957)",0050598
3567,"Woman of Paris, A (1923)",0014624
3568,In Old California (1942),0034889
3569,"Fighting Seabees, The (1944)",0036824
3570,Dark Command (1940),0032383
3571,Cleo From 5 to 7 (Cléo de 5 à 7) (1962),0055852
3572,Big Momma's House (2000),0208003
3573,Running Free (2000),0173910
3574,"Abominable Snowman, The (1957)",0050095
3575,American Gigolo (1980),0080365
3576,Anguish (Angustia) (1986),0090644
3577,"Blood Spattered Bride, The (La Novia Ensangrentada) (1972)",0069029
3578,City of the Living Dead (Paura nella città dei morti viventi) (1980),0081318
3579,"Endless Summer, The (1966)",0060371
3580,"Guns of Navarone, The (1961)",0054953
3581,Blow-Out (La Grande Bouffe) (1973),0070130
3582,Lured (1947),0039589
3583,Pandora and the Flying Dutchman (1951),0043899
3584,Quatermass and the Pit (1967),0062168
3585,Quatermass II (1957),0050873
3586,Puppet Master (1989),0098143
3587,Puppet Master II (1990),0100438
3588,Puppet Master III: Toulon's Revenge (1991),0102728
3589,Puppet Master 4 (1993),0107899
3590,Puppet Master 5: The Final Chapter (1994),0110916
3591,Curse of the Puppet Master (1998),0132451
3592,Retro Puppetmaster (1999),0189047
3593,Rent-A-Cop (1988),0095977
3594,Romeo and Juliet (1968),0063518
3595,Stay Tuned (1992),0105466
3596,"Story of G.I. Joe, The (1945)",0038120
3597,Blazing Saddles (1974),0071230
3598,Benji (1974),0071206
3599,Benji the Hunted (1987),0092638
3600,For the Love of Benji (1977),0076044
3601,White Christmas (1954),0047673
3602,Eraserhead (1977),0074486
3603,Baraka (1992),0103767
3604,"Man with the Golden Arm, The (1955)",0048347
3605,"Decline of Western Civilization, The (1981)",0082252
3606,"Decline of Western Civilization Part II: The Metal Years, The (1988)",0094980
3607,For a Few Dollars More (1965),0059578
3608,Magnum Force (1973),0070355
3609,Blood Simple (1984),0086979
3610,"Fabulous Baker Boys, The (1989)",0097322
3611,Prizzi's Honor (1985),0089841
3612,Flatliners (1990),0099582
3613,Light Years (1988),0095525
3614,Porky's (1981),0084522
3615,Porky's II: The Next Day (1983),0086129
3616,Porky's Revenge (1985),0089826
3617,Private School (1983),0086143
3618,Class of Nuke 'Em High (1986),0090849
3619,"Toxic Avenger, The (1985)",0090190
3620,"Toxic Avenger, Part II, The (1989)",0098503
3621,"Toxic Avenger Part III: The Last Temptation of Toxie, The (1989)",0098502
3622,Night of the Creeps (1986),0091630
3623,Predator 2 (1990),0100403
3624,"Running Man, The (1987)",0093894
3625,Starman (1984),0088172
3626,"Brother from Another Planet, The (1984)",0087004
3627,Alien Nation (1988),0094631
3628,Mad Max (1979),0079501
3629,Mad Max 2 (a.k.a. The Road Warrior) (1981),0082694
3630,Mad Max Beyond Thunderdome (1985),0089530
3631,Bird on a Wire (1990),0099141
3632,Angel Heart (1987),0092563
3633,Nine 1/2 Weeks (1986),0091635
3634,Firestarter (1984),0087262
3635,Sleepwalkers (1992),0105428
3636,Action Jackson (1988),0094612
3637,Sarafina! (1992),0105316
3638,Soapdish (1991),0102951
3639,"Long Walk Home, The (1990)",0100046
3640,Clara's Heart (1988),0094882
3641,Burglar (1987),0092710
3642,Fatal Beauty (1987),0093011
3643,Gone in 60 Seconds (2000),0187078
3644,American Pimp (1999),0179074
3645,Love's Labour's Lost (2000),0182295
3646,Sunshine (1999),0145503
3647,Trixie (1999),0162711
3648,Live Virgin (1999),0143422
3649,Hamlet (1990),0099726
3650,Coming Home (1978),0077362
3651,American Pop (1981),0082009
3652,Assault on Precinct 13 (1976),0074156
3653,Near Dark (1987),0093605
3654,One False Move (1991),0102592
3655,Shaft (1971),0067741
3656,"Conversation, The (1974)",0071360
3657,Cutter's Way (1981),0082220
3658,"Fury, The (1978)",0077588
3659,"Paper Chase, The (1973)",0070509
3660,Prince of the City (1981),0082945
3661,Serpico (1973),0070666
3662,"Big Carnival, The (1951)",0043338
3663,Lonely Are the Brave (1962),0056195
3664,"Sugarland Express, The (1974)",0072226
3665,Trouble in Paradise (1932),0023622
3666,Big Trouble in Little China (1986),0090728
3667,Badlands (1973),0069762
3668,"Battleship Potemkin, The (Bronenosets Potyomkin) (1925)",0015648
3669,Boys and Girls (2000),0204175
3670,Shaft (2000),0162650
3671,Titan A.E. (2000),0120913
3672,Butterfly (La Lengua de las Mariposas) (2000),0188030
3673,Jesus' Son (1999),0186253
3674,"Match, The (1999)",0165384
3675,Time Regained (Le Temps Retrouvé) (1999),0189142
3676,Boricua's Bond (2000),0217287
3677,Chicken Run (2000),0120630
3678,"Me, Myself and Irene (2000)",0183505
3679,"Patriot, The (2000)",0187393
3680,"Adventures of Rocky and Bullwinkle, The (2000)",0131704
3681,"Perfect Storm, The (2000)",0177971
3682,"Golden Bowl, The (2000)",0200669
3683,Asylum (1972),0068230
3684,Communion (1989),0097100
3685,Fun and Fancy Free (1947),0039404
3686,"Kentucky Fried Movie, The (1977)",0076257
3687,"Blood In, Blood Out (a.k.a. Bound by Honor) (1993)",0106469
3688,Daughter of Dr. Jeckyll (1957),0050292
3689,F/X (1986),0089118
3690,F/X 2 (1992),0101846
3691,"Hot Spot, The (1990)",0099797
3692,Missing in Action (1984),0087727
3693,Missing in Action 2: The Beginning (1985),0089604
3694,Braddock: Missing in Action III (1988),0094792
3695,Thunderbolt and Lightfoot (1974),0072288
3696,Dreamscape (1984),0087175
3697,"Golden Voyage of Sinbad, The (1974)",0071569
3698,Hatchet For the Honeymoon (Rosso Segno Della Follia) (1969),0064904
3699,House Party (1990),0099800
3700,House Party 2 (1991),0102065
3701,Make Mine Music (1946),0038718
3702,Melody Time (1948),0040580
3703,Nekromantik (1987),0093608
3704,On Our Merry Way (1948),0040664
3705,Project Moon Base (1953),0046213
3706,Rocketship X-M (1950),0042897
3707,Shaft in Africa (1973),0070679
3708,Shaft's Big Score! (1972),0069257
3709,Croupier (1998),0159382
3710,"Kid, The (2000)",0219854
3711,Scary Movie (2000),0175142
3712,But I'm a Cheerleader (1999),0179116
3713,Shower (Xizhao) (1999),0215369
3714,Blowup (1966),0060176
3715,"Pawnbroker, The (1965)",0059575
3716,Groove (2000),0212974
3717,Footloose (1984),0087277
3718,Duel in the Sun (1946),0038499
3719,X-Men (2000),0120903
3720,Chuck & Buck (2000),0200530
3721,"Five Senses, The (1999)",0168794
3722,"Wisdom of Crocodiles, The (a.k.a. Immortality) (2000)",0120894
3723,"In Crowd, The (2000)",0163676
3724,What Lies Beneath (2000),0161081
3725,Pokémon the Movie 2000 (2000),0210234
3726,Criminal Lovers (Les Amants Criminels) (1999),0205735
3727,Anatomy of a Murder (1959),0052561
3728,Freejack (1992),0104299
3729,Greaser's Palace (1972),0068659
3730,H.O.T.S. (1979),0079257
3731,Knightriders (1981),0082622
3732,MacKenna's Gold (1969),0064615
3733,Sinbad and the Eye of the Tiger (1977),0076716
3734,Two Women (La Ciociara) (1961),0054749
3735,What About Bob? (1991),0103241
3736,White Sands (1992),0105813
3737,Breaker Morant (1980),0080310
3738,Everything You Always Wanted to Know About Sex (1972),0068555
3739,Interiors (1978),0077742
3740,Love and Death (1975),0073312
3741,"Official Story, The (La Historia Oficial) (1985)",0089276
3742,"Other Side of Sunday, The (Søndagsengler) (1996)",0117817
3743,Pot O' Gold (1941),0034055
3744,Tampopo (1986),0092048
3745,Thomas and the Magic Railroad (2000),0205461
3746,Nutty Professor II: The Klumps (2000),0144528
3747,"Girl on the Bridge, The (La Fille sur le Pont) (1999)",0144201
3748,Wonderland (1999),0171865
3749,Autumn in New York (2000),0174480
3750,Coyote Ugly (2000),0200550
3751,Hollow Man (2000),0164052
3752,Space Cowboys (2000),0186566
3753,Better Living (1998),0131972
3754,Mad About Mambo (2000),0156757
3755,Psycho Beach Party (2000),0206226
3756,Saving Grace (2000),0195234
3757,"Black Sabbath (Tre Volti Della Paura, I) (1963)",0057603
3758,"Brain That Wouldn't Die, The (1962)",0052646
3759,Bronco Billy (1980),0080472
3760,"Crush, The (1993)",0106627
3761,Kelly's Heroes (1970),0065938
3762,Phantasm II (1988),0095863
3763,Phantasm III: Lord of the Dead (1994),0110823
3764,Phantasm IV: Oblivion (1998),0138703
3765,Pumpkinhead (1988),0095925
3766,Air America (1990),0099005
3767,Make Them Die Slowly (Cannibal Ferox) (1980),0082700
3768,Sleepaway Camp (1983),0086320
3769,Steel Magnolias (1989),0098384
3770,And God Created Woman (Et Dieu&#8230;Créa la Femme) (1956),0049189
3771,Easy Money (1983),0085470
3772,"Ilsa, She Wolf of the SS (1974)",0071650
3773,Silent Fall (1994),0111187
3774,"Spiral Staircase, The (1946)",0038975
3775,Whatever Happened to Aunt Alice? (1969),0065206
3776,I'm the One That I Want (2000),0251739
3777,"Tao of Steve, The (2000)",0234853
3778,"Tic Code, The (1998)",0165986
3779,Aimée & Jaguar (1999),0130444
3780,"Affair of Love, An (Une Liaison Pornographique) (1999)",0204709
3781,Autumn Heart (1999),0120593
3782,Bless the Child (2000),0163983
3783,Cecil B. Demented (2000),0173716
3784,"Eyes of Tammy Faye, The (2000)",0233687
3785,"Opportunists, The (1999)",0138681
3786,"Replacements, The (2000)",0191397
3787,About Adam (2000),0199314
3788,"Cell, The (2000)",0209958
3789,Godzilla 2000 (Gojira ni-sen mireniamu) (1999),0188640
3790,"Original Kings of Comedy, The (2000)",0236388
3791,Sunset Strip (2000),0178050
3792,All the Rage (a.k.a. It's the Rage) (1999),0176426
3793,"Naked Gun: From the Files of Police Squad!, The (1988)",0095705
3794,"Naked Gun 2 1/2: The Smell of Fear, The (1991)",0102510
3795,Our Town (1940),0032881
3796,Shane (1953),0046303
3797,"Suddenly, Last Summer (1959)",0053318
3798,Cat Ballou (1965),0059017
3799,"Couch in New York, A (1996)",0118018
3800,"Devil Rides Out, The (1968)",0062885
3801,Jerry & Tom (1998),0120867
3802,Supergirl (1984),0088206
3803,X: The Unknown (1956),0049967
3804,"Art of War, The (2000)",0160009
3805,"Ballad of Ramblin' Jack, The (2000)",0236008
3806,Bittersweet Motel (2000),0168515
3807,Bring It On (2000),0204946
3808,Catfish in Black Bean Sauce (2000),0162903
3809,"Crew, The (2000)",0198386
3810,Love & Sex (2000),0234137
3811,Steal This Movie! (2000),0161216
3812,Went to Coney Island on a Mission From God... Be Back by Five (1998),0157182
3813,Skipped Parts (2000),0209322
3814,Highlander: Endgame (2000),0144964
3815,Back Stage (2000),0259207
3816,Turn It Up (2000),0216772
3817,Anatomy (Anatomie) (2000),0187696
3818,Nurse Betty (2000),0171580
3819,Solas (1999),0190798
3820,"Watcher, The (2000)",0204626
3821,"Way of the Gun, The (2000)",0202677
3822,Almost Famous (2000),0181875
3823,Bait (2000),0211938
3824,Circus (2000),0191037
3825,Crime and Punishment in Suburbia (2000),0197384
3826,Duets (2000),0134630
3827,Goya in Bordeaux (Goya en Bodeos) (1999),0210717
3828,Urbania (2000),0182508
3829,"Uninvited Guest, An (2000)",0188694
3830,"Specials, The (2000)",0181836
3831,Under Suspicion (2000),0164212
3832,"Prince of Central Park, The (1999)",0170452
3833,Urban Legends: Final Cut (2000),0192731
3834,Woman on Top (2000),0206420
3835,Dancer in the Dark (2000),0168629
3836,Best in Show (2000),0218839
3837,Beautiful (2000),0210567
3838,Barenaked in America (1999),0211219
3839,"Broken Hearts Club, The (2000)",0222850
3840,Girlfight (2000),0210075
3841,Remember the Titans (2000),0210945
3842,Hellraiser (1987),0093177
3843,Hellbound: Hellraiser II (1988),0095294
3844,Hellraiser III: Hell on Earth (1992),0104409
3845,"Faraway, So Close (In Weiter Ferne, So Nah!) (1993)",0107209
3846,Beach Party (1963),0056860
3847,Bikini Beach (1964),0057887
3848,Return of the Fly (1959),0053219
3849,Pajama Party (1964),0058440
3850,Stranger Than Paradise (1984),0088184
3851,Voyage to the Bottom of the Sea (1961),0055608
3852,Fantastic Voyage (1966),0060397
3853,Abbott and Costello Meet Frankenstein (1948),0040068
3854,"Bank Dick, The (1940)",0032234
3855,"Creature From the Black Lagoon, The (1954)",0046876
3856,"Giant Gila Monster, The (1959)",0052846
3857,"Invisible Man, The (1933)",0024184
3858,"Killer Shrews, The (1959)",0052969
3859,Kronos (1957),0050610
3860,Kronos (1973),0071276
3861,"Phantom of the Opera, The (1943)",0036261
3862,Runaway (1984),0088024
3863,"Slumber Party Massacre, The (1982)",0084695
3864,"Slumber Party Massacre II, The (1987)",0093996
3865,"Slumber Party Massacre III, The (1990)",0100639
3866,Sorority House Massacre (1986),0091990
3867,Sorority House Massacre II (1990),0100663
3868,Bamboozled (2000),0215545
3869,Bootmen (2000),0210584
3870,Digimon: The Movie (2000),0259974
3871,Get Carter (2000),0208988
3872,Get Carter (1971),0067128
3873,Meet the Parents (2000),0212338
3874,Requiem for a Dream (2000),0180093
3875,Tigerland (2000),0170691
3876,Two Family House (2000),0202641
3877,"Contender, The (2000)",0208874
